congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
78,Senate,1021,2,0,ME,200,0,1,"BREWSTER, Ralph Owen",B000816,1888,1961,0.271,-0.393,-51.74724,0.682,135,26,,0.199,-0.419
78,Senate,10047,2,0,ME,200,0,1,"WHITE, Wallace Humphrey, Jr.",W000396,1877,1952,0.323,-0.313,-86.62345,0.646,198,45,,0.193,-0.291
78,Senate,7685,52,0,MD,100,0,1,"RADCLIFFE, George Lovic Pierce",R000006,1877,1974,-0.263,-0.212,-78.16407,0.671,196,36,,-0.243,-0.372
78,Senate,9538,52,0,MD,100,0,1,"TYDINGS, Millard Evelyn",T000446,1890,1961,-0.111,-0.154,-98.04483,0.584,182,53,,-0.012,0.058
78,Senate,5739,3,0,MA,200,1,1,"LODGE, Henry Cabot, Jr.",L000394,1902,1985,0.083,-0.997,-45.08158,0.68,117,22,,0.075,-0.997
78,Senate,9782,3,0,MA,100,0,1,"WALSH, David Ignatius",W000097,1872,1947,-0.11,0.108,-93.98129,0.595,181,49,,-0.126,-0.133
78,Senate,9913,3,0,MA,200,2,5,"WEEKS, Sinclair",W000248,1893,1972,0.432,-0.853,-9.29147,0.854,59,4,,0.424,-0.769
78,Senate,3110,23,0,MI,200,0,1,"FERGUSON, Homer Samuel",F000081,1889,1982,0.32,-0.947,-68.78559,0.711,202,41,,0.268,-0.963
78,Senate,9604,23,0,MI,200,0,1,"VANDENBERG, Arthur Hendrick",V000025,1884,1951,0.207,-0.172,-91.97652,0.64,206,51,,0.132,-0.841
78,Senate,394,33,0,MN,200,0,1,"BALL, Joseph Hurst",B000099,1905,1993,0.241,-0.821,-81.64768,0.586,153,41,,0.134,-0.641
78,Senate,8476,33,0,MN,200,0,1,"SHIPSTEAD, Henrik",S000369,1881,1960,0.21,0.978,-106.16548,0.569,188,58,,0.292,0.956
78,Senate,710,46,0,MS,100,0,1,"BILBO, Theodore Gilmore",B000460,1877,1947,-0.171,0.939,-46.94714,0.733,151,17,,-0.142,0.99
78,Senate,2822,46,0,MS,100,0,1,"EASTLAND, James Oliver",E000018,1904,1986,0.024,1.0,-70.01918,0.685,185,21,,-0.025,1.0
78,Senate,1772,34,0,MO,100,0,1,"CLARK, Joel Bennett",C000440,1890,1954,0.044,0.506,-107.81223,0.569,191,57,,-0.075,0.115
78,Senate,9487,34,0,MO,100,0,1,"TRUMAN, Harry S.",T000387,1884,1972,-0.36,0.016,-40.29193,0.753,142,12,,-0.4,-0.365
78,Senate,6820,64,0,MT,100,0,1,"MURRAY, James Edward",M001108,1876,1961,-0.432,0.35,-61.81268,0.669,154,26,,-0.792,-0.218
78,Senate,9984,64,0,MT,100,0,1,"WHEELER, Burton Kendall",W000330,1882,1975,0.065,0.998,-87.15164,0.593,167,46,,0.117,0.993
78,Senate,1338,35,0,NE,200,0,1,"BUTLER, Hugh Alfred",B001177,1878,1954,0.484,0.14,-48.57635,0.777,193,19,,0.442,0.237
78,Senate,9998,35,0,NE,200,0,1,"WHERRY, Kenneth Spicer",W000344,1892,1951,0.544,0.221,-42.9246,0.802,194,17,,0.506,0.158
78,Senate,6132,65,0,NV,100,0,1,"McCARRAN, Patrick Anthony (Pat)",M000308,1876,1954,0.06,0.659,-97.39273,0.568,172,50,,-0.051,0.43
78,Senate,8320,65,0,NV,100,0,2,"SCRUGHAM, James Graves",S000196,1880,1945,-0.256,0.076,-63.23769,0.628,136,32,,-0.188,0.486
78,Senate,1027,4,0,NH,200,0,1,"BRIDGES, Henry Styles (Styles)",B000823,1898,1961,0.372,-0.475,-38.47362,0.77,147,14,,0.324,-0.498
78,Senate,9401,4,0,NH,200,0,1,"TOBEY, Charles William",T000289,1880,1953,0.06,-0.692,-59.14442,0.63,128,28,,0.18,-0.449
78,Senate,425,12,0,NJ,200,1,1,"BARBOUR, William Warren",B000132,1888,1943,0.154,-0.584,-26.5959,0.701,75,13,,0.093,-0.736
78,Senate,4210,12,0,NJ,200,0,1,"HAWKES, Albert Wahl",H000365,1878,1971,0.417,-0.047,-48.12417,0.768,182,17,,0.415,-0.234
78,Senate,8635,12,0,NJ,200,3,2,"SMITH, Howard Alexander",S000553,1880,1966,0.159,-0.873,,,,,,0.127,-0.921
78,Senate,9781,12,0,NJ,100,2,5,"WALSH, Arthur",W000096,1896,1947,-0.129,-0.961,-26.7172,0.722,82,15,,-0.13,-0.992
78,Senate,1678,66,0,NM,100,0,1,"CHAVEZ, Dennis",C000338,1888,1962,-0.206,0.391,-98.09403,0.573,176,43,,-0.078,0.365
78,Senate,4184,66,0,NM,100,0,1,"HATCH, Carl Atwood",H000334,1889,1963,-0.241,0.285,-64.44591,0.688,172,30,,-0.289,-0.012
78,Senate,6394,13,0,NY,100,0,1,"MEAD, James Michael",M000615,1885,1964,-0.446,-0.487,-45.4349,0.782,185,17,,-0.524,-0.479
78,Senate,9713,13,0,NY,100,0,1,"WAGNER, Robert Ferdinand",W000021,1877,1953,-0.458,-0.482,-39.24192,0.804,180,13,,-0.534,-0.47
78,Senate,349,47,0,NC,100,0,1,"BAILEY, Josiah William",B000046,1873,1946,-0.118,-0.15,-93.49744,0.5,135,49,,-0.02,0.481
78,Senate,7836,47,0,NC,100,0,1,"REYNOLDS, Robert Rice",R000179,1884,1963,-0.039,0.63,-82.42024,0.566,145,42,,0.132,0.772
78,Senate,5452,36,0,ND,200,0,1,"LANGER, William",L000070,1886,1959,0.023,0.436,-186.62452,0.365,185,113,,0.124,0.992
78,Senate,6991,36,0,ND,200,0,1,"NYE, Gerald Prentice",N000176,1892,1971,0.246,0.969,-73.27567,0.636,162,33,,0.274,0.549
78,Senate,1317,24,0,OH,200,0,1,"BURTON, Harold Hitz",B001150,1888,1964,0.101,-0.995,-69.62282,0.705,199,23,,0.055,-0.998
78,Senate,9152,24,0,OH,200,0,1,"TAFT, Robert Alphonso",T000009,1889,1953,0.364,-0.692,-63.85137,0.709,186,26,,0.348,-0.453
78,Senate,6629,53,0,OK,200,0,1,"MOORE, Edward Hall",M000895,1871,1950,0.642,0.52,-34.19359,0.799,152,13,,0.624,0.315
78,Senate,9303,53,0,OK,100,0,1,"THOMAS, John William Elmer",T000177,1876,1965,-0.16,0.618,-71.55823,0.669,178,37,,-0.137,0.576
78,Senate,2066,72,0,OR,200,2,5,"CORDON, Guy",C000774,1890,1969,0.225,0.075,-19.11413,0.66,46,8,,0.153,-0.162
78,Senate,4528,72,0,OR,200,0,1,"HOLMAN, Rufus Cecil",H000731,1877,1959,0.29,0.308,-74.31084,0.687,198,35,,0.294,0.616
78,Senate,6367,72,0,OR,200,1,1,"McNARY, Charles Linza",M000583,1874,1944,0.276,0.277,-31.29975,0.651,73,16,,0.21,0.3
78,Senate,2391,14,0,PA,200,0,1,"DAVIS, James John",D000111,1873,1947,0.229,0.1,-102.88661,0.575,186,55,,0.084,-0.278
78,Senate,3872,14,0,PA,100,0,1,"GUFFEY, Joseph F.",G000519,1870,1959,-0.656,-0.364,-40.7455,0.806,189,13,,-0.708,-0.654
78,Senate,3544,5,0,RI,100,0,1,"GERRY, Peter Goelet",G000141,1879,1957,-0.187,-0.479,-121.83001,0.5,176,65,,0.076,-0.019
78,Senate,3783,5,0,RI,100,0,1,"GREEN, Theodore Francis",G000418,1867,1966,-0.342,-0.025,-54.09088,0.738,178,17,,-0.441,-0.308
78,Senate,3962,48,0,SC,100,2,5,"HALL, Wilton Earle",H000080,1901,1980,,,,,,,,-0.104,0.995
78,Senate,6107,48,0,SC,100,0,1,"MAYBANK, Burnet Rhett",M000279,1899,1954,-0.126,0.901,-80.77257,0.665,198,33,,-0.147,0.719
78,Senate,8613,48,0,SC,100,1,1,"SMITH, Ellison DuRant",S000530,1864,1944,-0.298,-0.137,-138.52699,0.327,124,68,,0.102,0.995
78,Senate,1330,37,0,SD,200,0,1,"BUSHFIELD, Harlan John",B001168,1882,1948,0.485,0.465,-36.69278,0.801,165,12,,0.495,0.363
78,Senate,3882,37,0,SD,200,0,1,"GURNEY, John Chandler (Chan)",G000532,1896,1985,0.217,-0.117,-73.94179,0.665,181,35,,0.22,-0.207
78,Senate,6293,54,0,TN,100,0,1,"McKELLAR, Kenneth Douglas",M000499,1869,1957,-0.209,0.312,-114.85477,0.563,200,70,,-0.009,0.983
78,Senate,8929,54,0,TN,100,0,1,"STEWART, Arthur Thomas",S000901,1892,1972,-0.101,0.799,-83.75358,0.665,205,40,,-0.108,0.727
78,Senate,1986,49,0,TX,100,0,1,"CONNALLY, Thomas Terry (Tom)",C000684,1877,1963,-0.195,0.581,-75.20136,0.634,165,40,,-0.044,0.999
78,Senate,7021,49,0,TX,100,0,1,"O'DANIEL, Wilbert Lee (Pappy)",O000034,1890,1969,0.231,0.973,-75.07778,0.636,166,37,,0.21,0.978
78,Senate,6800,67,0,UT,100,0,1,"MURDOCK, Orrice Abram, Jr. (Abe)",M001082,1893,1979,-0.351,-0.06,-37.41753,0.774,146,11,,-0.51,0.01
78,Senate,9291,67,0,UT,100,0,1,"THOMAS, Elbert Duncan",T000164,1883,1953,-0.317,0.237,-44.68329,0.774,174,15,,-0.432,-0.054
78,Senate,52,6,0,VT,200,0,2,"AIKEN, George David",A000062,1892,1984,0.062,-0.435,-155.17617,0.471,206,85,,0.078,-0.04
78,Senate,296,6,0,VT,200,0,1,"AUSTIN, Warren Robinson",A000342,1877,1962,0.106,-0.515,-67.90184,0.672,171,33,,-0.003,-0.724
78,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966,0.188,0.564,-112.20832,0.547,186,53,,0.149,0.592
78,Senate,3625,40,0,VA,100,0,1,"GLASS, Carter",G000232,1858,1946,-0.304,-0.349,-19.77168,0.731,63,11,,-0.372,-0.292
78,Senate,843,73,0,WA,100,1,1,"BONE, Homer Truett",B000614,1883,1970,-0.047,0.946,-72.88802,0.542,119,48,,-0.544,-0.016
78,Senate,5913,73,0,WA,100,2,5,"MAGNUSON, Warren Grant",M000053,1905,1989,-0.325,0.179,,,,,,-0.525,-0.851
78,Senate,9774,73,0,WA,100,0,1,"WALLGREN, Monrad Charles",W000088,1891,1961,-0.433,-0.329,-39.79768,0.78,160,15,,-0.449,-0.034
78,Senate,5240,56,0,WV,100,0,1,"KILGORE, Harley Martin",K000176,1893,1956,-0.476,0.073,-49.4747,0.745,168,25,,-0.673,-0.382
78,Senate,7826,56,0,WV,200,0,1,"REVERCOMB, William Chapman",R000167,1895,1979,0.28,0.069,-65.05325,0.697,180,27,,0.531,0.137
78,Senate,5402,25,0,WI,370,0,1,"LA FOLLETTE, Robert Marion, Jr.",L000005,1895,1953,0.048,0.95,-150.58797,0.435,181,102,,-0.161,0.266
78,Senate,10110,25,0,WI,200,0,1,"WILEY, Alexander",W000465,1884,1967,0.169,-0.4,-64.39049,0.677,165,27,,0.143,-0.349
78,Senate,7070,68,0,WY,100,0,1,"O'MAHONEY, Joseph Christopher",O000088,1884,1962,-0.236,0.243,-71.65736,0.648,165,34,,-0.263,-0.077
78,Senate,7960,68,0,WY,200,0,1,"ROBERTSON, Edward Vivian",R000320,1881,1963,0.368,0.404,-46.05891,0.776,182,18,,0.469,0.332
