congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
76,Senate,7473,65,0,NV,100,1,1,"PITTMAN, Key",P000372,1872,1940,-0.269,-0.028,-95.03224,0.628,204,47,,-0.207,0.513
76,Senate,1027,4,0,NH,200,0,1,"BRIDGES, Henry Styles (Styles)",B000823,1898,1961,0.372,-0.475,-43.40276,0.771,167,25,,0.152,-0.988
76,Senate,9401,4,0,NH,200,0,1,"TOBEY, Charles William",T000289,1880,1953,0.06,-0.692,-71.96915,0.7,202,39,,0.406,-0.464
76,Senate,425,12,0,NJ,200,0,1,"BARBOUR, William Warren",B000132,1888,1943,0.154,-0.584,-96.47364,0.657,230,45,,0.039,-0.246
76,Senate,8594,12,0,NJ,100,0,1,"SMATHERS, William Howell",S000506,1891,1955,-0.564,0.123,-45.62806,0.801,206,19,,-0.587,0.161
76,Senate,1678,66,0,NM,100,0,2,"CHAVEZ, Dennis",C000338,1888,1962,-0.206,0.391,-105.52945,0.596,204,49,,-0.055,0.821
76,Senate,4184,66,0,NM,100,0,1,"HATCH, Carl Atwood",H000334,1889,1963,-0.241,0.285,-102.26642,0.659,245,51,,-0.247,0.114
76,Senate,6394,13,0,NY,100,0,2,"MEAD, James Michael",M000615,1885,1964,-0.446,-0.487,-96.28609,0.671,241,59,,-0.348,0.025
76,Senate,9713,13,0,NY,100,0,1,"WAGNER, Robert Ferdinand",W000021,1877,1953,-0.458,-0.482,-84.56734,0.691,229,54,,-0.39,0.009
76,Senate,349,47,0,NC,100,0,1,"BAILEY, Josiah William",B000046,1873,1946,-0.118,-0.15,-89.65583,0.633,196,51,,-0.313,-0.832
76,Senate,7836,47,0,NC,100,0,1,"REYNOLDS, Robert Rice",R000179,1884,1963,-0.039,0.63,-98.11451,0.605,195,49,,-0.055,0.66
76,Senate,3347,36,0,ND,200,0,1,"FRAZIER, Lynn Joseph",F000354,1874,1947,0.221,0.975,-83.59286,0.686,222,34,,0.32,0.948
76,Senate,6991,36,0,ND,200,0,1,"NYE, Gerald Prentice",N000176,1892,1971,0.246,0.969,-75.63599,0.71,221,27,,0.331,0.944
76,Senate,2652,24,0,OH,100,0,1,"DONAHEY, Alvin Victor",D000410,1873,1946,0.107,0.66,-98.92224,0.503,144,58,,0.121,0.991
76,Senate,9152,24,0,OH,200,0,1,"TAFT, Robert Alphonso",T000009,1889,1953,0.364,-0.692,-64.66583,0.77,247,30,,0.342,-0.94
76,Senate,5562,53,0,OK,100,0,1,"LEE, Joshua Bryan",L000198,1892,1967,-0.215,0.695,-74.16317,0.725,231,34,,-0.249,0.63
76,Senate,9303,53,0,OK,100,0,1,"THOMAS, John William Elmer",T000177,1876,1965,-0.16,0.618,-81.40404,0.696,225,33,,-0.315,0.633
76,Senate,4528,72,0,OR,200,0,1,"HOLMAN, Rufus Cecil",H000731,1877,1959,0.29,0.308,-78.94053,0.705,226,38,,0.284,0.125
76,Senate,6367,72,0,OR,200,0,1,"McNARY, Charles Linza",M000583,1874,1944,0.276,0.277,-62.92875,0.732,202,25,,0.299,0.389
76,Senate,2391,14,0,PA,200,0,1,"DAVIS, James John",D000111,1873,1947,0.229,0.1,-78.66193,0.709,229,39,,0.212,0.203
76,Senate,3872,14,0,PA,100,0,1,"GUFFEY, Joseph F.",G000519,1870,1959,-0.656,-0.364,-49.21838,0.813,238,15,,-0.59,-0.068
76,Senate,3544,5,0,RI,100,0,1,"GERRY, Peter Goelet",G000141,1879,1957,-0.187,-0.479,-74.46149,0.728,235,27,,-0.145,-0.908
76,Senate,3783,5,0,RI,100,0,1,"GREEN, Theodore Francis",G000418,1867,1966,-0.342,-0.025,-82.35578,0.705,236,44,,-0.397,-0.141
76,Senate,1370,48,0,SC,100,0,1,"BYRNES, James Francis",B001215,1882,1972,-0.467,-0.028,-73.86194,0.744,250,36,,-0.505,-0.27
76,Senate,8613,48,0,SC,100,0,1,"SMITH, Ellison DuRant",S000530,1864,1944,-0.298,-0.137,-128.07929,0.511,191,65,,-0.166,0.014
76,Senate,1234,37,0,SD,100,0,1,"BULOW, William John",B001055,1869,1960,0.014,0.802,-146.11083,0.534,233,78,,0.127,0.837
76,Senate,3882,37,0,SD,200,0,1,"GURNEY, John Chandler (Chan)",G000532,1896,1985,0.217,-0.117,-93.61438,0.69,252,50,,0.109,-0.501
76,Senate,6293,54,0,TN,100,0,1,"McKELLAR, Kenneth Douglas",M000499,1869,1957,-0.209,0.312,-98.28862,0.668,244,42,,-0.404,-0.163
76,Senate,8929,54,0,TN,100,0,2,"STEWART, Arthur Thomas",S000901,1892,1972,-0.101,0.799,-101.01444,0.661,244,44,,-0.331,0.315
76,Senate,1986,49,0,TX,100,0,1,"CONNALLY, Thomas Terry (Tom)",C000684,1877,1963,-0.195,0.581,-101.16374,0.647,232,45,,-0.283,0.3
76,Senate,8446,49,0,TX,100,0,1,"SHEPPARD, Morris",S000337,1875,1941,-0.355,0.176,-87.43636,0.699,244,47,,-0.362,0.141
76,Senate,5274,67,0,UT,100,0,1,"KING, William Henry",K000216,1863,1949,-0.224,-0.165,-133.04159,0.531,210,76,,-0.181,-0.358
76,Senate,9291,67,0,UT,100,0,1,"THOMAS, Elbert Duncan",T000164,1883,1953,-0.317,0.237,-78.47596,0.711,230,41,,-0.294,0.297
76,Senate,296,6,0,VT,200,0,1,"AUSTIN, Warren Robinson",A000342,1877,1962,0.106,-0.515,-85.62286,0.711,251,39,,0.04,-0.396
76,Senate,3558,6,0,VT,200,1,1,"GIBSON, Ernest Willard",G000158,1872,1940,0.255,-0.018,-64.79312,0.71,189,43,,0.065,-0.352
76,Senate,3559,6,0,VT,200,2,5,"GIBSON, Ernest William, Jr.",G000159,1901,1969,0.006,-1.0,-17.20762,0.676,44,8,,0.01,-0.932
76,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966,0.188,0.564,-174.56946,0.477,236,98,,-0.135,-0.446
76,Senate,3625,40,0,VA,100,0,1,"GLASS, Carter",G000232,1858,1946,-0.304,-0.349,-84.50619,0.63,183,50,,-0.35,-0.692
76,Senate,843,73,0,WA,100,0,1,"BONE, Homer Truett",B000614,1883,1970,-0.047,0.946,-64.44751,0.653,151,40,,0.034,0.999
76,Senate,8287,73,0,WA,100,1,1,"SCHWELLENBACH, Lewis Baxter",S000160,1894,1948,-0.25,0.47,-80.01329,0.719,243,31,,-0.265,0.574
76,Senate,9774,73,0,WA,100,2,5,"WALLGREN, Monrad Charles",W000088,1891,1961,-0.433,-0.329,,,,,,-0.599,0.109
76,Senate,4545,56,0,WV,100,0,1,"HOLT, Rush Dew",H000749,1905,1955,0.283,0.8,-54.81487,0.742,184,18,,0.336,0.654
76,Senate,6856,56,0,WV,100,0,1,"NEELY, Matthew Mansfield",N000023,1874,1958,-0.346,0.311,-74.78339,0.716,224,35,,-0.263,0.498
76,Senate,5402,25,0,WI,370,0,1,"LA FOLLETTE, Robert Marion, Jr.",L000005,1895,1953,0.048,0.95,-111.10616,0.635,245,45,,0.075,0.997
76,Senate,10110,25,0,WI,200,0,1,"WILEY, Alexander",W000465,1884,1967,0.169,-0.4,-104.77474,0.601,206,59,,0.331,0.368
76,Senate,7070,68,0,WY,100,0,1,"O'MAHONEY, Joseph Christopher",O000088,1884,1962,-0.236,0.243,-100.04275,0.642,226,50,,-0.18,0.274
76,Senate,8285,68,0,WY,100,0,1,"SCHWARTZ, Henry Herman (Harry)",S000157,1869,1955,-0.337,0.289,-77.37194,0.727,243,33,,-0.304,0.367
