congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
74,Senate,8138,44,0,GA,100,0,2,"RUSSELL, Richard Brevard, Jr.",R000536,1897,1971,0.005,1.0,-97.42028,0.558,167,50,,-0.052,0.577
74,Senate,858,63,0,ID,200,0,1,"BORAH, William Edgar",B000634,1865,1940,0.191,0.704,-61.22479,0.67,153,27,,0.263,0.754
74,Senate,7524,63,0,ID,100,0,1,"POPE, James Pinckney",P000430,1884,1966,-0.15,0.753,-55.36667,0.696,153,23,,-0.148,0.764
74,Senate,2589,21,0,IL,100,0,1,"DIETERICH, William Henry",D000339,1876,1940,-0.48,-0.389,-43.62238,0.737,143,17,,-0.434,-0.359
74,Senate,5641,21,0,IL,100,0,1,"LEWIS, James Hamilton",L000284,1863,1939,-0.379,-0.141,-42.03805,0.707,121,18,,-0.507,-0.134
74,Senate,6549,22,0,IN,100,0,1,"MINTON, Sherman",M000800,1890,1965,-0.504,-0.037,-66.27926,0.674,168,31,,-0.287,0.074
74,Senate,9626,22,0,IN,100,0,1,"VAN NUYS, Frederick",V000050,1874,1944,-0.115,0.192,-62.1292,0.659,149,33,,-0.204,0.236
74,Senate,2575,31,0,IA,200,0,1,"DICKINSON, Lester Jesse",D000323,1873,1968,0.485,0.351,-24.62508,0.821,125,8,,0.524,-0.005
74,Senate,3603,31,0,IA,100,2,2,"GILLETTE, Guy Mark",G000205,1879,1973,-0.076,0.356,,,,,,,
74,Senate,6815,31,0,IA,100,1,1,"MURPHY, Richard Louis",M001103,1875,1936,-0.143,0.443,-87.53596,0.588,165,48,,-0.033,0.667
74,Senate,1494,32,0,KS,200,0,1,"CAPPER, Arthur",C000133,1865,1951,0.262,0.55,-80.94634,0.643,183,50,,0.326,0.933
74,Senate,6251,32,0,KS,100,0,1,"McGILL, George",M000447,1879,1963,-0.072,0.756,-65.95817,0.693,180,32,,-0.062,0.817
74,Senate,437,51,0,KY,100,0,1,"BARKLEY, Alben William",B000145,1877,1956,-0.375,0.087,-42.14735,0.778,168,20,,-0.471,0.026
74,Senate,5747,51,0,KY,100,0,1,"LOGAN, Marvel Mills",L000404,1874,1939,-0.392,0.082,-51.34389,0.728,162,24,,-0.36,0.075
74,Senate,5758,45,0,LA,100,1,1,"LONG, Huey Pierce",L000418,1893,1935,0.251,0.862,-33.23424,0.657,79,15,,0.284,0.959
74,Senate,5766,45,0,LA,100,2,2,"LONG, Rose McConnell",L000427,1892,1970,-0.165,0.704,-10.73633,0.729,34,3,,-0.16,0.746
74,Senate,7126,45,0,LA,100,0,1,"OVERTON, John Holmes",O000146,1875,1948,-0.053,0.674,-53.3428,0.626,114,27,,-0.076,0.574
74,Senate,3919,2,0,ME,200,0,1,"HALE, Frederick",H000031,1874,1963,0.403,-0.41,-28.58444,0.857,185,9,,0.398,-0.917
74,Senate,10047,2,0,ME,200,0,1,"WHITE, Wallace Humphrey, Jr.",W000396,1877,1952,0.323,-0.313,-30.04847,0.832,163,14,,0.41,-0.101
74,Senate,7685,52,0,MD,100,0,1,"RADCLIFFE, George Lovic Pierce",R000006,1877,1974,-0.263,-0.212,-52.83693,0.737,173,20,,-0.455,-0.503
74,Senate,9538,52,0,MD,100,0,1,"TYDINGS, Millard Evelyn",T000446,1890,1961,-0.111,-0.154,-61.54385,0.64,138,29,,-0.188,-0.982
74,Senate,2035,3,0,MA,100,0,1,"COOLIDGE, Marcus Allen",C000740,1865,1947,-0.355,-0.556,-29.49341,0.779,118,12,,-0.311,-0.602
74,Senate,9782,3,0,MA,100,0,1,"WALSH, David Ignatius",W000097,1872,1947,-0.11,0.108,-84.54987,0.591,161,44,,-0.085,-0.177
74,Senate,1131,23,0,MI,100,2,5,"BROWN, Prentiss Marsh",B000941,1889,1973,-0.324,-0.087,,,,,,,
74,Senate,2095,23,0,MI,200,1,1,"COUZENS, James",C000812,1872,1936,0.157,0.354,-78.45136,0.544,129,43,,0.148,0.33
74,Senate,9604,23,0,MI,200,0,1,"VANDENBERG, Arthur Hendrick",V000025,1884,1951,0.207,-0.172,-52.42373,0.736,171,19,,0.403,0.108
74,Senate,650,33,0,MN,537,2,5,"BENSON, Elmer Austin",B000389,1895,1985,0.02,1.0,-15.39433,0.76,56,5,,0.022,1.0
74,Senate,4626,33,0,MN,200,3,2,"HOWARD, Guy Victor",H000838,1879,1954,,,,,,,,,
74,Senate,8254,33,0,MN,200,1,1,"SCHALL, Thomas David",S000113,1878,1935,0.321,0.595,-58.41915,0.607,117,32,,0.403,0.714
74,Senate,8476,33,0,MN,537,0,1,"SHIPSTEAD, Henrik",S000369,1881,1960,0.21,0.978,-51.56407,0.72,157,23,,0.177,0.984
74,Senate,710,46,0,MS,100,0,1,"BILBO, Theodore Gilmore",B000460,1877,1947,-0.171,0.939,-55.63704,0.685,147,33,,-0.252,0.718
74,Senate,4126,46,0,MS,100,0,1,"HARRISON, Byron Patton (Pat)",H000265,1881,1941,-0.483,-0.187,-36.81505,0.792,158,13,,-0.572,-0.082
74,Senate,1772,34,0,MO,100,0,1,"CLARK, Joel Bennett",C000440,1890,1954,0.044,0.506,-115.42868,0.525,179,76,,0.016,0.506
74,Senate,9487,34,0,MO,100,0,1,"TRUMAN, Harry S.",T000387,1884,1972,-0.36,0.016,-75.74449,0.647,174,42,,-0.229,0.244
74,Senate,6820,64,0,MT,100,0,2,"MURRAY, James Edward",M001108,1876,1961,-0.432,0.35,-95.09054,0.575,172,44,,-0.06,0.998
74,Senate,9984,64,0,MT,100,0,1,"WHEELER, Burton Kendall",W000330,1882,1975,0.065,0.998,-33.20803,0.78,134,10,,0.002,1.0
74,Senate,1263,35,0,NE,100,0,1,"BURKE, Edward Raymond",B001089,1880,1968,-0.086,-0.122,-95.17447,0.593,182,43,,-0.181,-0.315
74,Senate,6960,35,0,NE,200,0,1,"NORRIS, George William",N000139,1861,1944,0.134,0.991,-75.38064,0.644,171,36,,-0.007,0.993
74,Senate,6132,65,0,NV,100,0,1,"McCARRAN, Patrick Anthony (Pat)",M000308,1876,1954,0.06,0.659,-63.49834,0.584,118,32,,0.227,0.744
74,Senate,7473,65,0,NV,100,0,1,"PITTMAN, Key",P000372,1872,1940,-0.269,-0.028,-58.33039,0.685,154,28,,-0.283,0.007
74,Senate,1109,4,0,NH,100,0,1,"BROWN, Fred Herbert",B000916,1879,1955,-0.395,0.042,-66.14601,0.685,175,28,,-0.383,-0.021
74,Senate,5227,4,0,NH,200,0,1,"KEYES, Henry Wilder",K000161,1863,1938,0.389,-0.435,-30.94063,0.815,151,13,,0.186,-0.583
74,Senate,425,12,0,NJ,200,0,2,"BARBOUR, William Warren",B000132,1888,1943,0.154,-0.584,-34.9678,0.813,169,14,,0.297,-0.287
74,Senate,6627,12,0,NJ,100,0,1,"MOORE, Arthur Harry",M000893,1877,1952,-0.391,-0.435,-62.35801,0.667,154,33,,-0.33,-0.355
74,Senate,1678,66,0,NM,100,2,5,"CHAVEZ, Dennis",C000338,1888,1962,-0.206,0.391,-45.69221,0.658,109,23,,-0.502,-0.188
74,Senate,2289,66,0,NM,200,1,1,"CUTTING, Bronson Murray",C001028,1888,1935,0.227,0.833,-20.78858,0.643,47,9,,0.209,0.978
74,Senate,4184,66,0,NM,100,0,2,"HATCH, Carl Atwood",H000334,1889,1963,-0.241,0.285,-62.73022,0.71,183,25,,-0.291,0.278
74,Senate,2062,13,0,NY,100,0,1,"COPELAND, Royal Samuel",C000769,1868,1938,-0.028,0.029,-80.08811,0.615,165,38,,-0.023,-0.066
74,Senate,9713,13,0,NY,100,0,1,"WAGNER, Robert Ferdinand",W000021,1877,1953,-0.458,-0.482,-65.0891,0.667,161,38,,-0.488,-0.408
74,Senate,349,47,0,NC,100,0,1,"BAILEY, Josiah William",B000046,1873,1946,-0.118,-0.15,-73.07217,0.637,162,39,,-0.264,-0.226
74,Senate,7836,47,0,NC,100,0,1,"REYNOLDS, Robert Rice",R000179,1884,1963,-0.039,0.63,-70.91394,0.625,151,32,,-0.149,0.403
74,Senate,3347,36,0,ND,200,0,1,"FRAZIER, Lynn Joseph",F000354,1874,1947,0.221,0.975,-59.67858,0.726,186,24,,0.227,0.974
74,Senate,6991,36,0,ND,200,0,1,"NYE, Gerald Prentice",N000176,1892,1971,0.246,0.969,-53.1842,0.73,169,16,,0.274,0.962
74,Senate,1224,24,0,OH,100,0,1,"BULKLEY, Robert Johns",B001045,1880,1965,-0.242,-0.284,-84.56478,0.612,172,41,,-0.129,-0.182
74,Senate,2652,24,0,OH,100,0,1,"DONAHEY, Alvin Victor",D000410,1873,1946,0.107,0.66,-85.51243,0.55,143,44,,0.139,0.677
74,Senate,3706,53,0,OK,100,0,1,"GORE, Thomas Pryor",G000323,1870,1949,-0.127,0.253,-95.31599,0.449,119,58,,0.006,0.083
74,Senate,9303,53,0,OK,100,0,1,"THOMAS, John William Elmer",T000177,1876,1965,-0.16,0.618,-76.30715,0.609,154,40,,-0.019,0.802
74,Senate,6367,72,0,OR,200,0,1,"McNARY, Charles Linza",M000583,1874,1944,0.276,0.277,-53.42077,0.732,171,29,,0.273,0.251
74,Senate,8880,72,0,OR,200,0,1,"STEIWER, Frederick",S000848,1883,1939,0.424,0.217,-44.36855,0.786,184,17,,0.447,0.203
74,Senate,2391,14,0,PA,200,0,1,"DAVIS, James John",D000111,1873,1947,0.229,0.1,-59.99353,0.643,136,32,,0.182,0.225
74,Senate,3872,14,0,PA,100,0,1,"GUFFEY, Joseph F.",G000519,1870,1959,-0.656,-0.364,-52.98841,0.736,173,28,,-0.594,-0.318
74,Senate,3544,5,0,RI,100,0,1,"GERRY, Peter Goelet",G000141,1879,1957,-0.187,-0.479,-56.67591,0.719,172,24,,-0.292,-0.765
74,Senate,6441,5,0,RI,200,0,1,"METCALF, Jesse Houghton",M000670,1860,1942,0.342,-0.94,-19.7589,0.888,166,11,,0.268,-0.963
74,Senate,1370,48,0,SC,100,0,1,"BYRNES, James Francis",B001215,1882,1972,-0.467,-0.028,-51.98124,0.744,176,27,,-0.46,-0.009
74,Senate,8613,48,0,SC,100,0,1,"SMITH, Ellison DuRant",S000530,1864,1944,-0.298,-0.137,-82.36901,0.577,150,39,,-0.176,0.096
74,Senate,1234,37,0,SD,100,0,1,"BULOW, William John",B001055,1869,1960,0.014,0.802,-71.60532,0.664,175,38,,-0.078,0.827
74,Senate,6954,37,0,SD,200,0,1,"NORBECK, Peter",N000132,1870,1936,0.281,0.852,-55.57294,0.617,115,30,,0.262,0.965
74,Senate,319,54,0,TN,100,0,2,"BACHMAN, Nathan Lynn",B000010,1878,1937,-0.312,0.108,-65.96454,0.681,172,32,,-0.375,-0.006
74,Senate,6293,54,0,TN,100,0,1,"McKELLAR, Kenneth Douglas",M000499,1869,1957,-0.209,0.312,-76.82298,0.645,175,38,,-0.321,0.176
74,Senate,1986,49,0,TX,100,0,1,"CONNALLY, Thomas Terry (Tom)",C000684,1877,1963,-0.195,0.581,-97.52321,0.578,178,43,,-0.285,0.154
74,Senate,8446,49,0,TX,100,0,1,"SHEPPARD, Morris",S000337,1875,1941,-0.355,0.176,-52.08857,0.751,182,22,,-0.391,0.274
74,Senate,5274,67,0,UT,100,0,1,"KING, William Henry",K000216,1863,1949,-0.224,-0.165,-112.4378,0.5,162,51,,-0.469,-0.883
74,Senate,9291,67,0,UT,100,0,1,"THOMAS, Elbert Duncan",T000164,1883,1953,-0.317,0.237,-46.65882,0.74,155,20,,-0.344,0.467
74,Senate,296,6,0,VT,200,0,1,"AUSTIN, Warren Robinson",A000342,1877,1962,0.106,-0.515,-65.85927,0.695,181,29,,0.216,-0.105
74,Senate,3558,6,0,VT,200,0,1,"GIBSON, Ernest Willard",G000158,1872,1940,0.255,-0.018,-56.05032,0.721,171,28,,0.293,0.213
74,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966,0.188,0.564,-123.28733,0.461,159,67,,-0.091,-0.278
74,Senate,3625,40,0,VA,100,0,1,"GLASS, Carter",G000232,1858,1946,-0.304,-0.349,-71.40649,0.625,152,35,,-0.332,-0.943
74,Senate,843,73,0,WA,100,0,1,"BONE, Homer Truett",B000614,1883,1970,-0.047,0.946,-49.38857,0.704,141,25,,-0.057,0.974
74,Senate,8287,73,0,WA,100,0,1,"SCHWELLENBACH, Lewis Baxter",S000160,1894,1948,-0.25,0.47,-83.35907,0.629,180,37,,-0.134,0.533
74,Senate,4545,56,0,WV,100,0,1,"HOLT, Rush Dew",H000749,1905,1955,0.283,0.8,-48.61918,0.527,76,27,,0.055,0.999
74,Senate,6856,56,0,WV,100,0,1,"NEELY, Matthew Mansfield",N000023,1874,1958,-0.346,0.311,-76.16757,0.65,177,40,,-0.217,0.645
74,Senate,2747,25,0,WI,100,0,1,"DUFFY, Francis Ryan",D000518,1888,1979,-0.175,0.261,-67.75975,0.646,155,33,,-0.134,0.173
74,Senate,5402,25,0,WI,370,0,1,"LA FOLLETTE, Robert Marion, Jr.",L000005,1895,1953,0.048,0.95,-76.55551,0.644,174,42,,0.122,0.972
74,Senate,1503,68,0,WY,200,0,1,"CAREY, Robert Davis",C000146,1878,1937,0.418,0.025,-29.82836,0.82,150,9,,0.366,0.012
74,Senate,7070,68,0,WY,100,0,1,"O'MAHONEY, Joseph Christopher",O000088,1884,1962,-0.236,0.243,-63.72228,0.687,170,27,,-0.309,0.075
