congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
80,Senate,2822,46,0,MS,100,0,1,"EASTLAND, James Oliver",E000018,1904,1986,0.024,1.0,-62.09021,0.732,199,22,,0.023,0.952
80,Senate,8883,46,0,MS,100,2,1,"STENNIS, John Cornelius",S000852,1901,1995,-0.056,0.998,-33.34307,0.736,109,13,,0.006,0.898
80,Senate,2656,34,0,MO,200,0,1,"DONNELL, Forrest C.",D000414,1884,1980,0.204,-0.063,-63.08577,0.755,224,29,,0.209,-0.229
80,Senate,5158,34,0,MO,200,0,1,"KEM, James Preston",K000082,1890,1965,0.499,-0.057,-57.67538,0.772,223,22,,0.647,0.059
80,Senate,2838,64,0,MT,200,0,1,"ECTON, Zales Nelson",E000037,1898,1961,0.432,0.419,-69.13186,0.743,233,32,,0.394,0.377
80,Senate,6820,64,0,MT,100,0,1,"MURRAY, James Edward",M001108,1876,1961,-0.432,0.35,-74.44071,0.711,218,30,,-0.504,0.303
80,Senate,1338,35,0,NE,200,0,1,"BUTLER, Hugh Alfred",B001177,1878,1954,0.484,0.14,-38.52741,0.835,213,14,,0.526,0.205
80,Senate,9998,35,0,NE,200,0,1,"WHERRY, Kenneth Spicer",W000344,1892,1951,0.544,0.221,-50.66651,0.799,226,20,,0.541,0.28
80,Senate,5944,65,0,NV,200,0,1,"MALONE, George Wilson",M000086,1890,1961,0.312,0.413,-79.91829,0.693,218,41,,0.446,0.5
80,Senate,6132,65,0,NV,100,0,1,"McCARRAN, Patrick Anthony (Pat)",M000308,1876,1954,0.06,0.659,-124.7739,0.515,188,66,,-0.121,0.602
80,Senate,1027,4,0,NH,200,0,1,"BRIDGES, Henry Styles (Styles)",B000823,1898,1961,0.372,-0.475,-48.24472,0.787,201,21,,0.287,-0.958
80,Senate,9401,4,0,NH,200,0,1,"TOBEY, Charles William",T000289,1880,1953,0.06,-0.692,-67.0221,0.663,163,31,,-0.055,-0.755
80,Senate,4210,12,0,NJ,200,0,1,"HAWKES, Albert Wahl",H000365,1878,1971,0.417,-0.047,-45.98028,0.817,227,24,,0.512,0.111
80,Senate,8635,12,0,NJ,200,0,1,"SMITH, Howard Alexander",S000553,1880,1966,0.159,-0.873,-42.6106,0.824,220,13,,0.131,-0.768
80,Senate,1678,66,0,NM,100,0,1,"CHAVEZ, Dennis",C000338,1888,1962,-0.206,0.391,-91.06725,0.628,196,39,,-0.223,0.281
80,Senate,4184,66,0,NM,100,0,1,"HATCH, Carl Atwood",H000334,1889,1963,-0.241,0.285,-65.67441,0.742,220,36,,-0.249,0.227
80,Senate,4834,13,0,NY,200,0,1,"IVES, Irving McNeil",I000050,1896,1962,0.043,-0.999,-60.20456,0.764,224,27,,0.112,-0.976
80,Senate,9713,13,0,NY,100,0,1,"WAGNER, Robert Ferdinand",W000021,1877,1953,-0.458,-0.482,-16.79417,0.897,154,7,,-0.532,-0.671
80,Senate,4483,47,0,NC,100,0,1,"HOEY, Clyde Roark",H000679,1877,1954,-0.02,0.58,-76.49983,0.717,230,29,,0.004,0.57
80,Senate,9552,47,0,NC,100,0,5,"UMSTEAD, William Bradley",U000005,1895,1954,-0.092,0.702,-74.10242,0.711,217,28,,-0.07,0.668
80,Senate,5452,36,0,ND,200,0,1,"LANGER, William",L000070,1886,1959,0.023,0.436,-221.52275,0.345,208,115,,0.016,0.477
80,Senate,10450,36,0,ND,200,0,1,"YOUNG, Milton Ruben",Y000047,1897,1983,0.172,0.187,-97.79153,0.649,226,47,,0.208,0.042
80,Senate,1024,24,0,OH,200,0,1,"BRICKER, John William",B000820,1893,1986,0.528,-0.247,-31.0689,0.866,216,11,,0.522,-0.235
80,Senate,9152,24,0,OH,200,0,1,"TAFT, Robert Alphonso",T000009,1889,1953,0.364,-0.692,-42.79321,0.826,224,22,,0.353,-0.553
80,Senate,6629,53,0,OK,200,0,1,"MOORE, Edward Hall",M000895,1871,1950,0.642,0.52,-46.97041,0.794,204,24,,0.615,0.632
80,Senate,9303,53,0,OK,100,0,1,"THOMAS, John William Elmer",T000177,1876,1965,-0.16,0.618,-75.47402,0.684,199,38,,-0.253,0.517
80,Senate,2066,72,0,OR,200,0,1,"CORDON, Guy",C000774,1890,1969,0.225,0.075,-58.83893,0.767,222,27,,0.199,-0.194
80,Senate,96738,72,0,OR,200,0,1,"MORSE, Wayne Lyman",M001014,1900,1974,-0.186,-0.697,-91.30259,0.666,225,47,,-0.203,-0.939
80,Senate,6021,14,0,PA,200,0,1,"MARTIN, Edward",M000177,1879,1967,0.441,-0.497,-37.38519,0.842,217,14,,0.386,-0.48
80,Senate,6836,14,0,PA,100,0,1,"MYERS, Francis John",M001127,1901,1956,-0.446,-0.184,-37.0826,0.848,225,17,,-0.396,-0.198
80,Senate,3783,5,0,RI,100,0,1,"GREEN, Theodore Francis",G000418,1867,1966,-0.342,-0.025,-44.44315,0.821,225,19,,-0.451,-0.303
80,Senate,6260,5,0,RI,100,0,1,"McGRATH, James Howard",M000456,1903,1966,-0.406,-0.014,-32.73971,0.861,218,13,,-0.403,-0.067
80,Senate,5009,48,0,SC,100,0,1,"JOHNSTON, Olin DeWitt Talmadge",J000195,1896,1965,-0.166,0.986,-68.14759,0.746,233,26,,-0.269,0.963
80,Senate,6107,48,0,SC,100,0,1,"MAYBANK, Burnet Rhett",M000279,1899,1954,-0.126,0.901,-54.5662,0.779,218,18,,-0.168,0.933
80,Senate,1330,37,0,SD,200,0,1,"BUSHFIELD, Harlan John",B001168,1882,1948,0.485,0.465,-35.65752,0.783,146,15,,0.459,0.352
80,Senate,3882,37,0,SD,200,0,1,"GURNEY, John Chandler (Chan)",G000532,1896,1985,0.217,-0.117,-63.08724,0.762,232,32,,0.279,-0.016
80,Senate,6293,54,0,TN,100,0,1,"McKELLAR, Kenneth Douglas",M000499,1869,1957,-0.209,0.312,-205.75835,0.382,214,88,,0.066,0.941
80,Senate,8929,54,0,TN,100,0,1,"STEWART, Arthur Thomas",S000901,1892,1972,-0.101,0.799,-88.54902,0.652,207,37,,0.011,0.994
80,Senate,1986,49,0,TX,100,0,1,"CONNALLY, Thomas Terry (Tom)",C000684,1877,1963,-0.195,0.581,-80.24582,0.686,213,43,,-0.134,0.768
80,Senate,7021,49,0,TX,100,0,1,"O'DANIEL, Wilbert Lee (Pappy)",O000034,1890,1969,0.231,0.973,-80.62392,0.659,193,34,,0.328,0.945
80,Senate,9291,67,0,UT,100,0,1,"THOMAS, Elbert Duncan",T000164,1883,1953,-0.317,0.237,-63.51743,0.736,207,26,,-0.279,-0.005
80,Senate,9865,67,0,UT,200,0,1,"WATKINS, Arthur Vivian",W000190,1886,1973,0.312,-0.224,-65.9277,0.746,225,29,,0.27,-0.259
80,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984,0.062,-0.435,-104.64035,0.628,225,54,,-0.063,-0.624
80,Senate,3206,6,0,VT,200,0,1,"FLANDERS, Ralph Edward",F000190,1880,1970,0.175,-0.789,-59.58978,0.75,207,29,,0.117,-0.724
80,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966,0.188,0.564,-99.5126,0.617,206,52,,0.229,0.973
80,Senate,7958,40,0,VA,100,0,1,"ROBERTSON, Absalom Willis",R000317,1887,1971,0.078,0.754,-96.01699,0.654,226,47,,0.077,0.605
80,Senate,1395,73,0,WA,200,0,1,"CAIN, Harry Pulliam",C000021,1906,1979,0.352,-0.016,-52.18292,0.795,228,24,,0.338,-0.277
80,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989,-0.325,0.179,-44.0598,0.799,196,18,,-0.329,-0.03
80,Senate,5240,56,0,WV,100,0,1,"KILGORE, Harley Martin",K000176,1893,1956,-0.476,0.073,-37.95408,0.844,224,15,,-0.532,0.174
80,Senate,7826,56,0,WV,200,0,1,"REVERCOMB, William Chapman",R000167,1895,1979,0.28,0.069,-70.54509,0.716,211,34,,0.347,0.305
80,Senate,6137,25,0,WI,200,0,1,"McCARTHY, Joseph Raymond",M000315,1908,1957,0.287,0.01,-62.26273,0.743,210,27,,0.434,-0.427
80,Senate,10110,25,0,WI,200,0,1,"WILEY, Alexander",W000465,1884,1967,0.169,-0.4,-58.71615,0.759,213,31,,0.287,-0.446
80,Senate,7070,68,0,WY,100,0,1,"O'MAHONEY, Joseph Christopher",O000088,1884,1962,-0.236,0.243,-50.91083,0.78,205,21,,-0.365,-0.055
80,Senate,7960,68,0,WY,200,0,1,"ROBERTSON, Edward Vivian",R000320,1881,1963,0.368,0.404,-53.58794,0.738,176,25,,0.31,0.289
