congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
72,Senate,8888,46,0,MS,100,0,1,"STEPHENS, Hubert Durrett",S000857,1875.0,1946.0,-0.558,-0.04,-63.84669,0.602,126,28,,-0.403,-0.104
72,Senate,1772,34,0,MO,100,2,5,"CLARK, Joel Bennett",C000440,1890.0,1954.0,0.044,0.506,-13.51262,0.647,31,7,,-0.46,0.246
72,Senate,4207,34,0,MO,100,1,1,"HAWES, Harry Bartow",H000362,1869.0,1947.0,-0.279,-0.409,-59.77784,0.629,129,36,,-0.263,-0.225
72,Senate,7252,34,0,MO,200,0,1,"PATTERSON, Roscoe Conkling",P000127,1876.0,1954.0,0.505,0.045,-69.91519,0.712,206,32,,0.502,0.029
72,Senate,9788,64,0,MT,100,0,1,"WALSH, Thomas James",W000104,1859.0,1933.0,-0.267,0.13,-84.40983,0.65,196,49,,-0.151,0.393
72,Senate,9984,64,0,MT,100,0,1,"WHEELER, Burton Kendall",W000330,1882.0,1975.0,0.065,0.998,-58.0366,0.709,169,30,,0.008,1.0
72,Senate,4654,35,0,NE,200,0,1,"HOWELL, Robert Beecher",H000868,1864.0,1933.0,0.228,0.956,-81.32205,0.643,184,44,,0.253,0.877
72,Senate,6960,35,0,NE,200,0,1,"NORRIS, George William",N000139,1861.0,1944.0,0.134,0.991,-72.55312,0.72,221,32,,0.055,0.999
72,Senate,7023,65,0,NV,200,0,1,"ODDIE, Tasker Lowndes",O000035,1870.0,1950.0,0.522,0.215,-101.3032,0.651,236,56,,0.438,0.181
72,Senate,7473,65,0,NV,100,0,1,"PITTMAN, Key",P000372,1872.0,1940.0,-0.269,-0.028,-74.29821,0.648,171,42,,-0.163,0.077
72,Senate,5227,4,0,NH,200,0,1,"KEYES, Henry Wilder",K000161,1863.0,1938.0,0.389,-0.435,-61.31003,0.748,211,32,,0.346,-0.436
72,Senate,6750,4,0,NH,200,0,1,"MOSES, George Higgins",M001028,1869.0,1944.0,0.709,-0.46,-83.3234,0.709,242,49,,0.547,-0.837
72,Senate,425,12,0,NJ,200,2,5,"BARBOUR, William Warren",B000132,1888.0,1943.0,0.154,-0.584,-79.41647,0.72,242,34,,0.28,-0.553
72,Senate,5106,12,0,NJ,200,0,1,"KEAN, Hamilton Fish",K000026,1862.0,1941.0,0.396,-0.514,-68.00013,0.734,220,33,,0.339,-0.418
72,Senate,6727,12,0,NJ,200,1,1,"MORROW, Dwight Whitney",M001002,1873.0,1931.0,0.19,-0.585,,,,,,,
72,Senate,982,66,0,NM,100,0,1,"BRATTON, Sam Gilbert",B000774,1888.0,1963.0,-0.168,0.261,-90.69738,0.666,223,46,,-0.306,0.181
72,Senate,2289,66,0,NM,200,0,1,"CUTTING, Bronson Murray",C001028,1888.0,1935.0,0.227,0.833,-88.22573,0.614,181,47,,0.181,0.83
72,Senate,2062,13,0,NY,100,0,1,"COPELAND, Royal Samuel",C000769,1868.0,1938.0,-0.028,0.029,-139.68534,0.536,224,73,,0.005,0.01
72,Senate,9713,13,0,NY,100,0,1,"WAGNER, Robert Ferdinand",W000021,1877.0,1953.0,-0.458,-0.482,-112.67155,0.614,231,59,,-0.28,-0.325
72,Senate,349,47,0,NC,100,0,1,"BAILEY, Josiah William",B000046,1873.0,1946.0,-0.118,-0.15,-85.0081,0.667,210,35,,-0.165,-0.5
72,Senate,6719,47,0,NC,100,1,5,"MORRISON, Cameron A.",M000993,1869.0,1953.0,-0.199,0.117,-29.2127,0.691,79,11,,-0.059,-0.068
72,Senate,7836,47,0,NC,100,2,2,"REYNOLDS, Robert Rice",R000179,1884.0,1963.0,-0.039,0.63,-31.11055,0.562,54,14,,0.151,0.736
72,Senate,3347,36,0,ND,200,0,1,"FRAZIER, Lynn Joseph",F000354,1874.0,1947.0,0.221,0.975,-77.2302,0.729,244,30,,0.213,0.977
72,Senate,6991,36,0,ND,200,0,1,"NYE, Gerald Prentice",N000176,1892.0,1971.0,0.246,0.969,-72.09363,0.745,245,28,,0.182,0.983
72,Senate,1224,24,0,OH,100,0,2,"BULKLEY, Robert Johns",B001045,1880.0,1965.0,-0.242,-0.284,-100.5742,0.642,227,54,,-0.414,-0.368
72,Senate,3124,24,0,OH,200,0,1,"FESS, Simeon Davison",F000096,1861.0,1936.0,0.481,-0.029,-71.63729,0.72,218,34,,0.433,-0.196
72,Senate,3706,53,0,OK,100,0,1,"GORE, Thomas Pryor",G000323,1870.0,1949.0,-0.127,0.253,-121.16912,0.541,197,66,,-0.521,-0.152
72,Senate,9303,53,0,OK,100,0,1,"THOMAS, John William Elmer",T000177,1876.0,1965.0,-0.16,0.618,-90.76841,0.639,203,52,,0.031,0.774
72,Senate,6367,72,0,OR,200,0,1,"McNARY, Charles Linza",M000583,1874.0,1944.0,0.276,0.277,-77.50709,0.715,231,29,,0.379,0.199
72,Senate,8880,72,0,OR,200,0,1,"STEIWER, Frederick",S000848,1883.0,1939.0,0.424,0.217,-85.47041,0.698,238,44,,0.42,0.232
72,Senate,2391,14,0,PA,200,0,1,"DAVIS, James John",D000111,1873.0,1947.0,0.229,0.1,-81.07211,0.645,185,41,,0.451,0.234
72,Senate,7782,14,0,PA,200,0,1,"REED, David Aiken",R000114,1880.0,1953.0,0.478,-0.81,-71.69389,0.728,226,30,,0.458,-0.486
72,Senate,4274,5,0,RI,200,0,1,"HÉBERT, Felix",H000436,1874.0,1969.0,0.466,-0.885,-43.87177,0.818,218,21,,0.43,-0.903
72,Senate,6441,5,0,RI,200,0,1,"METCALF, Jesse Houghton",M000670,1860.0,1942.0,0.342,-0.94,-47.97353,0.797,211,21,,0.366,-0.931
72,Senate,1370,48,0,SC,100,0,1,"BYRNES, James Francis",B001215,1882.0,1972.0,-0.467,-0.028,-80.82244,0.705,231,38,,-0.382,-0.197
72,Senate,8613,48,0,SC,100,0,1,"SMITH, Ellison DuRant",S000530,1864.0,1944.0,-0.298,-0.137,-90.76258,0.602,179,51,,-0.231,0.156
72,Senate,1234,37,0,SD,100,0,1,"BULOW, William John",B001055,1869.0,1960.0,0.014,0.802,-100.54258,0.642,227,56,,-0.334,0.86
72,Senate,6954,37,0,SD,200,0,1,"NORBECK, Peter",N000132,1870.0,1936.0,0.281,0.852,-75.39018,0.656,179,32,,0.316,0.949
72,Senate,4717,54,0,TN,100,0,1,"HULL, Cordell",H000940,1871.0,1955.0,-0.435,0.139,-61.52062,0.706,177,28,,-0.395,-0.06
72,Senate,6293,54,0,TN,100,0,1,"McKELLAR, Kenneth Douglas",M000499,1869.0,1957.0,-0.209,0.312,-70.13201,0.693,191,28,,-0.387,0.291
72,Senate,1986,49,0,TX,100,0,1,"CONNALLY, Thomas Terry (Tom)",C000684,1877.0,1963.0,-0.195,0.581,-114.25923,0.607,229,69,,-0.224,0.384
72,Senate,8446,49,0,TX,100,0,1,"SHEPPARD, Morris",S000337,1875.0,1941.0,-0.355,0.176,-130.43267,0.591,248,72,,-0.093,0.498
72,Senate,5274,67,0,UT,100,0,1,"KING, William Henry",K000216,1863.0,1949.0,-0.224,-0.165,-96.12641,0.609,194,49,,-0.461,-0.196
72,Senate,8713,67,0,UT,200,0,1,"SMOOT, Reed",S000644,1862.0,1941.0,0.514,-0.212,-68.93613,0.701,194,34,,0.532,-0.05
72,Senate,296,6,0,VT,200,2,2,"AUSTIN, Warren Robinson",A000342,1877.0,1962.0,0.106,-0.515,-72.25491,0.724,224,30,,0.341,-0.379
72,Senate,2302,6,0,VT,200,0,1,"DALE, Porter Hinman",D000009,1867.0,1933.0,0.431,0.048,-93.4568,0.646,214,49,,0.461,0.059
72,Senate,7223,6,0,VT,200,1,5,"PARTRIDGE, Frank Charles",P000091,1861.0,1943.0,0.565,0.311,,,,,,,
72,Senate,3625,40,0,VA,100,0,1,"GLASS, Carter",G000232,1858.0,1946.0,-0.304,-0.349,-78.11337,0.659,187,35,,-0.404,-0.431
72,Senate,9106,40,0,VA,100,0,1,"SWANSON, Claude Augustus",S001094,1862.0,1939.0,-0.38,-0.36,-21.18672,0.757,76,7,,-0.247,-0.169
72,Senate,2595,73,0,WA,100,0,1,"DILL, Clarence Cleveland",D000345,1884.0,1978.0,-0.022,0.635,-100.8527,0.626,215,45,,-0.047,0.653
72,Senate,3742,73,0,WA,200,2,5,"GRAMMER, Elijah Sherman",G000366,1868.0,1936.0,0.352,-0.936,-13.3779,0.8,60,5,,0.343,-0.939
72,Senate,5065,73,0,WA,200,1,1,"JONES, Wesley Livsey",J000257,1863.0,1932.0,0.319,0.391,-77.44846,0.652,181,40,,0.278,0.45
72,Senate,4190,56,0,WV,200,0,1,"HATFIELD, Henry Drury",H000342,1875.0,1962.0,0.513,0.275,-75.20651,0.707,217,29,,0.535,0.325
72,Senate,6856,56,0,WV,100,0,1,"NEELY, Matthew Mansfield",N000023,1874.0,1958.0,-0.346,0.311,-96.44338,0.63,209,50,,-0.012,0.703
72,Senate,761,25,0,WI,200,0,1,"BLAINE, John James",B000520,1875.0,1934.0,0.022,1.0,-106.67875,0.646,244,49,,0.035,0.999
72,Senate,5402,25,0,WI,200,0,1,"LA FOLLETTE, Robert Marion, Jr.",L000005,1895.0,1953.0,0.048,0.95,-102.99802,0.63,223,49,,0.089,0.938
72,Senate,1503,68,0,WY,200,0,1,"CAREY, Robert Davis",C000146,1878.0,1937.0,0.418,0.025,-59.50824,0.733,192,30,,0.419,0.133
72,Senate,5172,68,0,WY,100,0,1,"KENDRICK, John Benjamin",K000098,1857.0,1933.0,-0.034,-0.055,-97.48624,0.643,221,47,,-0.175,-0.033
