congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
84,Senate,5009,48,0,SC,100,0,1,"JOHNSTON, Olin DeWitt Talmadge",J000195,1896,1965,-0.166,0.986,-55.71901,0.738,183,27,,-0.134,0.991
84,Senate,10301,48,0,SC,100,2,5,"WOFFORD, Thomas Albert",W000666,1908,1978,-0.069,0.998,-19.08534,0.77,73,5,,-0.072,0.997
84,Senate,99369,48,0,SC,100,1,1,"THURMOND, James Strom",T000254,1902,2003,0.282,0.959,-50.57001,0.626,108,27,,0.052,0.999
84,Senate,1570,37,0,SD,200,0,1,"CASE, Francis Higbee",C000221,1896,1962,0.239,0.032,-99.19375,0.558,170,49,,0.242,0.342
84,Senate,6796,37,0,SD,200,0,1,"MUNDT, Karl Earl",M001078,1900,1974,0.275,-0.018,-86.57244,0.618,180,46,,0.279,0.098
84,Senate,3704,54,0,TN,100,0,1,"GORE, Albert Arnold",G000320,1907,1998,-0.328,0.551,-67.49289,0.659,162,32,,-0.296,0.283
84,Senate,5122,54,0,TN,100,0,1,"KEFAUVER, Carey Estes",K000044,1903,1963,-0.429,0.372,-32.77919,0.822,167,8,,-0.596,-0.076
84,Senate,2326,49,0,TX,100,0,1,"DANIEL, Marion Price",D000036,1910,1988,0.024,0.762,-57.88661,0.724,179,21,,-0.004,0.784
84,Senate,4979,49,0,TX,100,0,1,"JOHNSON, Lyndon Baines",J000160,1908,1973,-0.242,0.528,-46.36236,0.767,175,21,,-0.215,0.382
84,Senate,645,67,0,UT,200,0,1,"BENNETT, Wallace Foster",B000384,1898,1993,0.447,-0.334,-52.27695,0.749,181,22,,0.309,-0.482
84,Senate,9865,67,0,UT,200,0,1,"WATKINS, Arthur Vivian",W000190,1886,1973,0.312,-0.224,-45.62495,0.769,174,17,,0.361,-0.51
84,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984,0.062,-0.435,-46.40871,0.772,179,14,,0.043,-0.644
84,Senate,3206,6,0,VT,200,0,1,"FLANDERS, Ralph Edward",F000190,1880,1970,0.175,-0.789,-51.36401,0.749,178,30,,0.293,-0.63
84,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966,0.188,0.564,-80.95676,0.605,161,36,,0.283,0.625
84,Senate,7958,40,0,VA,100,0,1,"ROBERTSON, Absalom Willis",R000317,1887,1971,0.078,0.754,-109.6927,0.544,180,63,,0.183,0.416
84,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983,-0.296,0.065,-51.01842,0.758,184,24,,-0.48,0.07
84,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989,-0.325,0.179,-65.25493,0.697,181,30,,-0.434,0.474
84,Senate,5240,56,0,WV,100,1,1,"KILGORE, Harley Martin",K000176,1893,1956,-0.476,0.073,-14.03717,0.825,73,5,,-0.498,-0.027
84,Senate,5411,56,0,WV,100,2,5,"LAIRD, William Ramsey, III",L000025,1916,1974,-0.376,0.273,-19.11069,0.811,91,10,,-0.379,0.348
84,Senate,6856,56,0,WV,100,0,1,"NEELY, Matthew Mansfield",N000023,1874,1958,-0.346,0.311,-40.43347,0.8,181,17,,-0.423,0.087
84,Senate,6137,25,0,WI,200,0,1,"McCARTHY, Joseph Raymond",M000315,1908,1957,0.287,0.01,-94.87675,0.583,176,49,,0.245,0.236
84,Senate,10110,25,0,WI,200,0,1,"WILEY, Alexander",W000465,1884,1967,0.169,-0.4,-72.00042,0.625,153,38,,0.055,-0.264
84,Senate,464,68,0,WY,200,0,1,"BARRETT, Frank Aloysius",B000176,1892,1962,0.332,-0.046,-54.88627,0.731,175,20,,0.385,0.102
84,Senate,7070,68,0,WY,100,0,1,"O'MAHONEY, Joseph Christopher",O000088,1884,1962,-0.236,0.243,-53.90038,0.728,170,28,,-0.328,0.625
