congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
81,Senate,9210,63,0,ID,100,0,1,"TAYLOR, Glen Hearst",T000079,1904,1984,-0.999,-0.032,-114.73537,0.738,377,56,,-0.996,0.093
81,Senate,2691,21,0,IL,100,0,1,"DOUGLAS, Paul Howard",D000456,1892,1976,-0.58,-0.815,-160.12283,0.691,434,79,,-0.343,-0.801
81,Senate,5823,21,0,IL,100,0,1,"LUCAS, Scott Wike",L000493,1892,1968,-0.313,-0.137,-68.36208,0.851,424,28,,-0.378,-0.08
81,Senate,1489,22,0,IN,200,0,1,"CAPEHART, Homer Earl",C000128,1897,1979,0.37,-0.222,-136.96953,0.694,375,62,,0.412,-0.103
81,Senate,4922,22,0,IN,200,0,1,"JENNER, William Ezra",J000093,1908,1985,0.572,-0.011,-92.53119,0.774,361,43,,0.528,-0.012
81,Senate,3603,31,0,IA,100,0,1,"GILLETTE, Guy Mark",G000205,1879,1973,-0.076,0.356,-174.02153,0.633,380,89,,-0.039,0.286
81,Senate,4382,31,0,IA,200,0,1,"HICKENLOOPER, Bourke Blakemore",H000559,1896,1971,0.372,-0.316,-114.73294,0.75,398,52,,0.331,-0.221
81,Senate,1510,32,0,KS,200,3,2,"CARLSON, Frank",C000154,1893,1987,0.232,-0.243,,,,,,0.561,-0.828
81,Senate,2333,32,0,KS,200,2,5,"DARBY, Harry",D000048,1895,1987,0.218,0.265,-59.7138,0.716,179,22,,0.217,0.26
81,Senate,7780,32,0,KS,200,1,1,"REED, Clyde Martin",R000112,1871,1949,0.323,0.033,-33.28998,0.763,123,13,,0.308,-0.095
81,Senate,8270,32,0,KS,200,0,1,"SCHOEPPEL, Andrew Frank",S000138,1894,1962,0.377,0.012,-124.77394,0.739,413,58,,0.342,0.077
81,Senate,437,51,0,KY,100,1,1,"BARKLEY, Alben William",B000145,1877,1956,-0.375,0.087,,,,,,-0.324,0.946
81,Senate,1659,51,0,KY,100,0,1,"CHAPMAN, Virgil Munday",C000317,1895,1951,-0.118,0.761,-117.94624,0.759,427,48,,-0.086,0.868
81,Senate,1831,51,0,KY,100,3,2,"CLEMENTS, Earle C.",C000506,1896,1985,-0.233,0.428,,,,,,-0.538,-0.045
81,Senate,10294,51,0,KY,100,2,5,"WITHERS, Garrett Lee",W000658,1884,1953,-0.2,0.62,-111.4942,0.721,341,41,,-0.205,0.653
81,Senate,2901,45,0,LA,100,0,1,"ELLENDER, Allen Joseph",E000112,1890,1972,-0.089,0.996,-127.81407,0.73,407,56,,-0.083,0.997
81,Senate,5767,45,0,LA,100,0,1,"LONG, Russell Billiu",L000428,1918,2003,-0.18,0.873,-153.26999,0.678,394,75,,-0.193,0.721
81,Senate,1021,2,0,ME,200,0,1,"BREWSTER, Ralph Owen",B000816,1888,1961,0.271,-0.393,-105.76687,0.736,345,44,,0.372,-0.455
81,Senate,8666,2,0,ME,200,0,1,"SMITH, Margaret Chase",S000590,1897,1995,0.1,-0.378,-183.53191,0.658,438,98,,0.051,-0.371
81,Senate,7020,52,0,MD,100,0,1,"O'CONOR, Herbert Romulus",O000032,1896,1960,-0.047,0.003,-166.1295,0.645,379,73,,-0.07,-0.025
81,Senate,9538,52,0,MD,100,0,1,"TYDINGS, Millard Evelyn",T000446,1890,1961,-0.111,-0.154,-174.47237,0.619,364,81,,-0.056,0.059
81,Senate,5739,3,0,MA,200,0,1,"LODGE, Henry Cabot, Jr.",L000394,1902,1985,0.083,-0.997,-106.54589,0.757,382,51,,0.062,-0.998
81,Senate,8185,3,0,MA,200,0,1,"SALTONSTALL, Leverett",S000021,1892,1979,0.175,-0.536,-165.3853,0.674,419,76,,0.128,-0.564
81,Senate,3110,23,0,MI,200,0,1,"FERGUSON, Homer Samuel",F000081,1889,1982,0.32,-0.947,-113.70392,0.766,427,50,,0.381,-0.864
81,Senate,9604,23,0,MI,200,0,1,"VANDENBERG, Arthur Hendrick",V000025,1884,1951,0.207,-0.172,-107.76275,0.646,247,52,,0.179,-0.641
81,Senate,4728,33,0,MN,100,0,1,"HUMPHREY, Hubert Horatio, Jr.",H000953,1911,1978,-0.397,-0.093,-77.78216,0.831,420,34,,-0.562,-0.071
81,Senate,9374,33,0,MN,200,0,1,"THYE, Edward John",T000259,1896,1969,0.125,-0.337,-173.44647,0.665,425,91,,0.107,-0.367
81,Senate,2822,46,0,MS,100,0,1,"EASTLAND, James Oliver",E000018,1904,1986,0.024,1.0,-94.06703,0.748,324,40,,0.036,0.88
81,Senate,8883,46,0,MS,100,0,1,"STENNIS, John Cornelius",S000852,1901,1995,-0.056,0.998,-112.96854,0.767,426,35,,-0.064,0.952
81,Senate,2656,34,0,MO,200,0,1,"DONNELL, Forrest C.",D000414,1884,1980,0.204,-0.063,-224.23666,0.594,431,118,,0.218,0.048
81,Senate,5158,34,0,MO,200,0,1,"KEM, James Preston",K000082,1890,1965,0.499,-0.057,-112.74783,0.758,406,53,,0.544,-0.162
81,Senate,2838,64,0,MT,200,0,1,"ECTON, Zales Nelson",E000037,1898,1961,0.432,0.419,-131.89971,0.73,419,52,,0.469,0.367
81,Senate,6820,64,0,MT,100,0,1,"MURRAY, James Edward",M001108,1876,1961,-0.432,0.35,-75.25405,0.827,396,29,,-0.521,0.169
81,Senate,1338,35,0,NE,200,0,1,"BUTLER, Hugh Alfred",B001177,1878,1954,0.484,0.14,-79.64349,0.82,402,29,,0.521,0.09
81,Senate,9998,35,0,NE,200,0,1,"WHERRY, Kenneth Spicer",W000344,1892,1951,0.544,0.221,-87.38622,0.818,435,27,,0.51,0.207
81,Senate,5944,65,0,NV,200,0,1,"MALONE, George Wilson",M000086,1890,1961,0.312,0.413,-183.28069,0.644,417,80,,0.386,0.197
81,Senate,6132,65,0,NV,100,0,1,"McCARRAN, Patrick Anthony (Pat)",M000308,1876,1954,0.06,0.659,-180.02583,0.594,346,92,,0.045,0.695
81,Senate,1027,4,0,NH,200,0,1,"BRIDGES, Henry Styles (Styles)",B000823,1898,1961,0.372,-0.475,-97.49335,0.761,357,41,,0.394,-0.465
81,Senate,9401,4,0,NH,200,0,1,"TOBEY, Charles William",T000289,1880,1953,0.06,-0.692,-121.31409,0.704,345,57,,0.099,-0.893
81,Senate,4321,12,0,NJ,200,0,1,"HENDRICKSON, Robert Clymer",H000495,1898,1964,0.248,-0.969,-149.49951,0.712,440,83,,0.269,-0.908
81,Senate,8635,12,0,NJ,200,0,1,"SMITH, Howard Alexander",S000553,1880,1966,0.159,-0.873,-120.93418,0.735,393,57,,0.109,-0.798
81,Senate,165,66,0,NM,100,0,1,"ANDERSON, Clinton Presba",A000186,1895,1975,-0.201,0.213,-87.09352,0.813,420,38,,-0.287,0.283
81,Senate,1678,66,0,NM,100,0,1,"CHAVEZ, Dennis",C000338,1888,1962,-0.206,0.391,-104.28106,0.744,353,45,,-0.234,0.321
81,Senate,2751,13,0,NY,200,2,5,"DULLES, John Foster",D000522,1888,1959,0.139,-0.99,-18.77226,0.773,73,9,,0.147,-0.989
81,Senate,4834,13,0,NY,200,0,1,"IVES, Irving McNeil",I000050,1896,1962,0.043,-0.999,-129.11049,0.745,439,69,,0.065,-0.998
81,Senate,5591,13,0,NY,100,3,2,"LEHMAN, Herbert Henry",L000224,1878,1963,-0.658,-0.401,-37.34636,0.845,222,19,,-0.617,-0.511
81,Senate,9713,13,0,NY,100,1,1,"WAGNER, Robert Ferdinand",W000021,1877,1953,-0.458,-0.482,-5.23904,0.943,90,1,,-0.528,0.021
81,Senate,1090,47,0,NC,100,1,1,"BROUGHTON, Joseph Melville",B000894,1888,1949,,,,,,,,-0.42,0.749
81,Senate,3731,47,0,NC,100,2,5,"GRAHAM, Frank Porter",G000353,1886,1972,-0.553,0.186,-56.9099,0.84,327,29,,-0.553,0.166
81,Senate,4483,47,0,NC,100,0,1,"HOEY, Clyde Roark",H000679,1877,1954,-0.02,0.58,-142.16039,0.717,427,65,,-0.008,0.624
81,Senate,8708,47,0,NC,100,3,2,"SMITH, Willis",S000639,1887,1953,0.073,0.953,,,,,,-0.038,0.999
81,Senate,5452,36,0,ND,200,0,1,"LANGER, William",L000070,1886,1959,0.023,0.436,-424.69627,0.358,414,209,,0.086,0.206
81,Senate,10450,36,0,ND,200,0,1,"YOUNG, Milton Ruben",Y000047,1897,1983,0.172,0.187,-202.86889,0.585,378,101,,0.22,0.384
81,Senate,1024,24,0,OH,200,0,1,"BRICKER, John William",B000820,1893,1986,0.528,-0.247,-93.35267,0.788,392,39,,0.522,-0.216
81,Senate,9152,24,0,OH,200,0,1,"TAFT, Robert Alphonso",T000009,1889,1953,0.364,-0.692,-137.01521,0.711,401,63,,0.342,-0.709
81,Senate,5213,53,0,OK,100,0,1,"KERR, Robert Samuel",K000144,1896,1963,-0.209,0.726,-85.46258,0.809,404,32,,-0.211,0.716
81,Senate,9303,53,0,OK,100,0,1,"THOMAS, John William Elmer",T000177,1876,1965,-0.16,0.618,-115.16753,0.708,333,51,,-0.141,0.499
81,Senate,2066,72,0,OR,200,0,1,"CORDON, Guy",C000774,1890,1969,0.225,0.075,-199.27055,0.624,422,104,,0.24,0.211
81,Senate,96738,72,0,OR,200,0,1,"MORSE, Wayne Lyman",M001014,1900,1974,-0.186,-0.697,-182.06229,0.646,416,105,,-0.171,-0.623
81,Senate,6021,14,0,PA,200,0,1,"MARTIN, Edward",M000177,1879,1967,0.441,-0.497,-83.89559,0.804,384,32,,0.452,-0.405
81,Senate,6836,14,0,PA,100,0,1,"MYERS, Francis John",M001127,1901,1956,-0.446,-0.184,-56.77616,0.871,411,26,,-0.402,-0.036
81,Senate,3783,5,0,RI,100,0,1,"GREEN, Theodore Francis",G000418,1867,1966,-0.342,-0.025,-74.09377,0.838,419,28,,-0.529,-0.053
81,Senate,5539,5,0,RI,100,2,5,"LEAHY, Edward Laurence",L000173,1886,1953,-0.56,0.006,-34.65271,0.87,249,15,,-0.56,-0.028
81,Senate,6260,5,0,RI,100,1,1,"McGRATH, James Howard",M000456,1903,1966,-0.406,-0.014,-16.38557,0.898,152,8,,-0.428,0.147
81,Senate,7229,5,0,RI,100,3,2,"PASTORE, John Orlando",P000100,1907,2000,-0.256,-0.144,,,,,,,
81,Senate,5009,48,0,SC,100,0,1,"JOHNSTON, Olin DeWitt Talmadge",J000195,1896,1965,-0.166,0.986,-122.931,0.738,404,58,,-0.163,0.987
81,Senate,6107,48,0,SC,100,0,1,"MAYBANK, Burnet Rhett",M000279,1899,1954,-0.126,0.901,-88.32757,0.801,397,36,,-0.162,0.978
81,Senate,3882,37,0,SD,200,0,1,"GURNEY, John Chandler (Chan)",G000532,1896,1985,0.217,-0.117,-202.42946,0.608,407,104,,0.2,-0.001
81,Senate,6796,37,0,SD,200,0,1,"MUNDT, Karl Earl",M001078,1900,1974,0.275,-0.018,-172.98846,0.668,429,91,,0.29,0.136
81,Senate,5122,54,0,TN,100,0,1,"KEFAUVER, Carey Estes",K000044,1903,1963,-0.429,0.372,-67.68032,0.834,372,28,,-0.504,0.412
81,Senate,6293,54,0,TN,100,0,1,"McKELLAR, Kenneth Douglas",M000499,1869,1957,-0.209,0.312,-167.83197,0.675,427,83,,-0.157,0.852
81,Senate,1986,49,0,TX,100,0,1,"CONNALLY, Thomas Terry (Tom)",C000684,1877,1963,-0.195,0.581,-110.00983,0.765,411,51,,-0.207,0.978
81,Senate,4979,49,0,TX,100,0,1,"JOHNSON, Lyndon Baines",J000160,1908,1973,-0.242,0.528,-107.18154,0.769,408,49,,-0.232,0.785
81,Senate,9291,67,0,UT,100,0,1,"THOMAS, Elbert Duncan",T000164,1883,1953,-0.317,0.237,-106.56809,0.767,401,40,,-0.286,0.291
81,Senate,9865,67,0,UT,200,0,1,"WATKINS, Arthur Vivian",W000190,1886,1973,0.312,-0.224,-160.20903,0.688,429,77,,0.316,0.011
81,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984,0.062,-0.435,-180.55239,0.639,403,95,,-0.029,-0.748
81,Senate,3206,6,0,VT,200,0,1,"FLANDERS, Ralph Edward",F000190,1880,1970,0.175,-0.789,-128.43797,0.704,366,60,,0.118,-0.993
81,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966,0.188,0.564,-187.79011,0.592,358,95,,0.211,0.498
81,Senate,7958,40,0,VA,100,0,1,"ROBERTSON, Absalom Willis",R000317,1887,1971,0.078,0.754,-237.78498,0.568,420,117,,0.035,0.451
81,Senate,1395,73,0,WA,200,0,1,"CAIN, Harry Pulliam",C000021,1906,1979,0.352,-0.016,-118.21615,0.741,394,54,,0.392,-0.023
81,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989,-0.325,0.179,-104.10902,0.785,431,40,,-0.307,-0.031
81,Senate,5240,56,0,WV,100,0,1,"KILGORE, Harley Martin",K000176,1893,1956,-0.476,0.073,-88.76312,0.817,440,38,,-0.447,0.069
81,Senate,6856,56,0,WV,100,0,1,"NEELY, Matthew Mansfield",N000023,1874,1958,-0.346,0.311,-74.49749,0.841,430,27,,-0.503,0.158
81,Senate,6137,25,0,WI,200,0,1,"McCARTHY, Joseph Raymond",M000315,1908,1957,0.287,0.01,-181.91362,0.616,376,79,,0.259,-0.212
81,Senate,10110,25,0,WI,200,0,1,"WILEY, Alexander",W000465,1884,1967,0.169,-0.4,-155.03036,0.658,371,78,,0.201,-0.447
81,Senate,4747,68,0,WY,100,0,1,"HUNT, Lester Callaway",H000975,1892,1954,-0.165,0.242,-103.73052,0.752,364,44,,-0.204,0.318
81,Senate,7070,68,0,WY,100,0,1,"O'MAHONEY, Joseph Christopher",O000088,1884,1962,-0.236,0.243,-98.2143,0.79,416,40,,-0.285,0.256
